Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NIV_EDUCA_esta,SEXE
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8114,165,4,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8114,190,4,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8114,90,5,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8114,47,5,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8114,..,6,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,30,1,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,10,1,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,241,2,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,214,2,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,230,3,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,293,3,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,166,4,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,140,4,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,78,5,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,46,5,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,..,6,1
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,21,1,1
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,10,1,2
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,207,2,1
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,190,2,2
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,206,3,1
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,248,3,2
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,101,4,1
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,96,4,2
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,66,5,1
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,42,5,2
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,..,6,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,30,1,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,11,1,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,336,2,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,400,2,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,367,3,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,422,3,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,213,4,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,255,4,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,123,5,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,78,5,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,..,6,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,..,6,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9002,20,1,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9002,16,1,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9002,260,2,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9002,264,2,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9002,305,3,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9002,362,3,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9002,199,4,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9002,205,4,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9002,135,5,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9002,71,5,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9002,..,6,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9003,22,1,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9003,8,1,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9003,304,2,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9003,284,2,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9003,298,3,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9003,350,3,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9003,218,4,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9003,217,4,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9003,101,5,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9003,87,5,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9003,..,6,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,19,1,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,12,1,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,194,2,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,217,2,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,248,3,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,262,3,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,144,4,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,155,4,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,111,5,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,73,5,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,..,6,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,..,6,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9005,14,1,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9005,6,1,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9005,154,2,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9005,130,2,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9005,209,3,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9005,241,3,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9005,182,4,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9005,206,4,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9005,162,5,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9005,117,5,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9005,..,6,1
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9006,21,1,1
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9006,11,1,2
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9006,185,2,1
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9006,163,2,2
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9006,184,3,1
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9006,236,3,2
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9006,107,4,1
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9006,91,4,2
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9006,52,5,1
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9006,41,5,2
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9006,..,6,1
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9007,10,1,1
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9007,..,1,2
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9007,190,2,1
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9007,174,2,2
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9007,208,3,1
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9007,208,3,2
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9007,105,4,1
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9007,107,4,2
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9007,58,5,1
2024-01-01,9,Sant Andreu,58,Baró de Viver,183,9007,37,5,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9008,..,1,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9008,58,2,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9008,52,2,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9008,149,3,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9008,176,3,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9008,209,4,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9008,250,4,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9008,309,5,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9008,250,5,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9008,..,6,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9008,..,6,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,13,1,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,5,1,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,171,2,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,112,2,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,179,3,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,200,3,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,147,4,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,152,4,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,144,5,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,98,5,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,..,6,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,25,1,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,9,1,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,244,2,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,206,2,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,299,3,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,286,3,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,161,4,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,164,4,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,115,5,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,74,5,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,21,1,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,7,1,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,245,2,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,196,2,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,265,3,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,298,3,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,149,4,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,132,4,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,81,5,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,53,5,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,25,1,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,7,1,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,235,2,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,206,2,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,311,3,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,332,3,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,217,4,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,202,4,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,133,5,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,99,5,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,..,6,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,..,6,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,20,1,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,15,1,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,402,2,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,576,2,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,589,3,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,956,3,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,539,4,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,594,4,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,304,5,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,243,5,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,24,1,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,10,1,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,210,2,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,181,2,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,297,3,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,311,3,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,203,4,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,219,4,2
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,136,5,1
2024-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,87,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,16,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,..,1,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,111,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,106,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,178,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,172,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,145,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,168,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,149,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,104,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,14,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,..,1,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,108,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,77,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,164,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,173,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,184,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,219,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,230,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,175,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,..,6,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,20,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,..,1,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,122,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,91,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,154,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,191,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,171,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,172,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,200,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,111,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,..,6,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,..,6,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,7,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,193,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,160,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,300,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,293,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,287,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,328,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,394,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,297,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,..,6,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,..,6,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,9,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,..,1,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,98,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,64,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,136,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,130,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,121,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,135,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,191,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,131,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,5,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,..,1,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,98,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,51,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,168,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,130,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,189,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,210,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,205,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,167,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,5,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,86,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,62,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,136,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,104,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,130,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,171,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,219,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,164,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,9,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,..,1,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,77,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,55,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,102,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,130,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,144,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,170,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,205,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,140,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,13,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,..,1,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,95,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,59,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,139,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,109,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,142,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,144,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,202,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,140,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,..,6,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,8,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,..,1,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,75,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,52,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,135,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,133,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,147,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,141,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,227,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,173,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,12,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,..,1,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,124,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,73,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,162,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,154,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,160,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,227,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,234,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,148,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,7,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,..,1,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,129,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,92,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,131,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,137,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,148,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,176,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,191,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,141,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,..,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,..,1,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,76,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,72,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,131,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,122,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,188,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,236,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,270,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,172,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,..,6,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,..,6,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,10,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,9,1,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,116,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,100,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,138,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,132,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,120,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,138,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,137,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,85,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,15,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,..,1,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,107,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,85,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,156,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,150,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,177,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,178,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,217,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,148,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,11,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,87,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,77,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,126,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,119,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,123,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,148,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,174,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,132,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,13,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,..,1,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,200,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,129,2,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,254,3,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,266,3,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,266,4,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,268,4,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,241,5,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,133,5,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,..,6,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,..,6,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,22,1,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,8,1,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,277,2,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,244,2,2
